SRC_IP,DST_IP,SRC_PORT,DST_PORT,PROTOCOL,TOS,TIMESTAMP_START,TIMESTAMP_END,PACKETS,BYTES
192.168.64.2,142.251.40.74,45526,443,tcp,0,2022-02-08 01:49:12.256032,2022-02-08 01:49:12.256032,1,569
99.84.70.21,192.168.64.2,443,53662,tcp,0,2022-02-08 01:49:12.269332,2022-02-08 01:49:12.269332,1,52
99.84.70.21,192.168.64.2,443,53662,tcp,0,2022-02-08 01:49:12.269333,2022-02-08 01:49:12.269333,1,52
99.84.70.21,192.168.64.2,443,53662,tcp,0,2022-02-08 01:49:12.269433,2022-02-08 01:49:12.269433,1,52
99.84.70.21,192.168.64.2,443,53662,tcp,0,2022-02-08 01:49:12.269690,2022-02-08 01:49:12.269690,1,90
192.168.64.2,99.84.70.21,53662,443,tcp,0,2022-02-08 01:49:12.269703,2022-02-08 01:49:12.269703,1,52
99.84.70.21,192.168.64.2,443,53662,tcp,0,2022-02-08 01:49:12.270241,2022-02-08 01:49:12.270241,1,2788
192.168.64.2,99.84.70.21,53662,443,tcp,0,2022-02-08 01:49:12.270246,2022-02-08 01:49:12.270246,1,52
99.84.70.21,192.168.64.2,443,53662,tcp,0,2022-02-08 01:49:12.270560,2022-02-08 01:49:12.270560,1,1420
192.168.64.2,99.84.70.21,53662,443,tcp,0,2022-02-08 01:49:12.270563,2022-02-08 01:49:12.270563,1,52
99.84.70.21,192.168.64.2,443,53662,tcp,0,2022-02-08 01:49:12.271018,2022-02-08 01:49:12.271018,1,1420
192.168.64.2,99.84.70.21,53662,443,tcp,0,2022-02-08 01:49:12.271025,2022-02-08 01:49:12.271025,1,52
99.84.70.21,192.168.64.2,443,53662,tcp,0,2022-02-08 01:49:12.271805,2022-02-08 01:49:12.271805,1,303
192.168.64.2,99.84.70.21,53662,443,tcp,0,2022-02-08 01:49:12.271807,2022-02-08 01:49:12.271807,1,52
142.251.40.74,192.168.64.2,443,45526,tcp,0,2022-02-08 01:49:12.276114,2022-02-08 01:49:12.276114,1,52
142.251.40.74,192.168.64.2,443,45526,tcp,0,2022-02-08 01:49:12.278107,2022-02-08 01:49:12.278107,1,2788
192.168.64.2,142.251.40.74,45526,443,tcp,0,2022-02-08 01:49:12.278116,2022-02-08 01:49:12.278116,1,52
142.251.40.74,192.168.64.2,443,45526,tcp,0,2022-02-08 01:49:12.278348,2022-02-08 01:49:12.278348,1,1420
192.168.64.2,142.251.40.74,45526,443,tcp,0,2022-02-08 01:49:12.278364,2022-02-08 01:49:12.278364,1,52
142.251.40.74,192.168.64.2,443,45526,tcp,0,2022-02-08 01:49:12.278371,2022-02-08 01:49:12.278371,1,631
192.168.64.2,142.251.40.74,45526,443,tcp,0,2022-02-08 01:49:12.278373,2022-02-08 01:49:12.278373,1,52
192.168.64.2,192.168.64.1,35470,53,udp,0,2022-02-08 01:49:12.282035,2022-02-08 01:49:12.282035,1,70
192.168.64.2,192.168.64.1,46069,53,udp,0,2022-02-08 01:49:12.282082,2022-02-08 01:49:12.282082,1,70
192.168.64.1,192.168.64.2,53,35470,udp,0,2022-02-08 01:49:12.288219,2022-02-08 01:49:12.288219,1,121
192.168.64.1,192.168.64.2,53,46069,udp,0,2022-02-08 01:49:12.288220,2022-02-08 01:49:12.288220,1,133
192.168.64.2,142.250.115.94,44326,80,tcp,0,2022-02-08 01:49:12.288580,2022-02-08 01:49:12.288580,1,60
142.250.115.94,192.168.64.2,80,44326,tcp,0,2022-02-08 01:49:12.310039,2022-02-08 01:49:12.310039,1,60
192.168.64.2,142.250.115.94,44326,80,tcp,0,2022-02-08 01:49:12.310067,2022-02-08 01:49:12.310067,1,52
192.168.64.2,142.250.115.94,44326,80,tcp,0,2022-02-08 01:49:12.310268,2022-02-08 01:49:12.310268,1,478
52.39.242.231,192.168.64.2,443,38722,tcp,0,2022-02-08 01:49:12.321014,2022-02-08 01:49:12.321014,1,60
192.168.64.2,52.39.242.231,38722,443,tcp,0,2022-02-08 01:49:12.321030,2022-02-08 01:49:12.321030,1,52
192.168.64.2,52.39.242.231,38722,443,tcp,0,2022-02-08 01:49:12.322068,2022-02-08 01:49:12.322068,1,569
142.250.115.94,192.168.64.2,80,44326,tcp,0,2022-02-08 01:49:12.332340,2022-02-08 01:49:12.332340,1,52
192.168.64.2,192.168.64.1,51434,53,udp,0,2022-02-08 01:49:12.356137,2022-02-08 01:49:12.356137,1,87
192.168.64.2,192.168.64.1,54003,53,udp,0,2022-02-08 01:49:12.356200,2022-02-08 01:49:12.356200,1,87
192.168.64.2,99.84.70.99,46466,443,tcp,0,2022-02-08 01:49:12.362085,2022-02-08 01:49:12.362085,1,60
142.250.115.94,192.168.64.2,80,44326,tcp,0,2022-02-08 01:49:12.369508,2022-02-08 01:49:12.369508,1,754
192.168.64.2,142.250.115.94,44326,80,tcp,0,2022-02-08 01:49:12.369521,2022-02-08 01:49:12.369521,1,52
192.168.64.2,142.251.40.74,45526,443,tcp,0,2022-02-08 01:49:12.370496,2022-02-08 01:49:12.370496,1,116
192.168.64.2,142.251.40.74,45526,443,tcp,0,2022-02-08 01:49:12.370682,2022-02-08 01:49:12.370682,1,222
192.168.64.2,142.251.40.74,45526,443,tcp,0,2022-02-08 01:49:12.370691,2022-02-08 01:49:12.370691,1,666
142.251.40.74,192.168.64.2,443,45526,tcp,0,2022-02-08 01:49:12.390681,2022-02-08 01:49:12.390681,1,52
142.251.40.74,192.168.64.2,443,45526,tcp,0,2022-02-08 01:49:12.390730,2022-02-08 01:49:12.390730,1,660
192.168.64.2,142.251.40.74,45526,443,tcp,0,2022-02-08 01:49:12.390735,2022-02-08 01:49:12.390735,1,52
52.39.242.231,192.168.64.2,443,38722,tcp,0,2022-02-08 01:49:12.390863,2022-02-08 01:49:12.390863,1,52
192.168.64.2,142.251.40.74,45526,443,tcp,0,2022-02-08 01:49:12.390975,2022-02-08 01:49:12.390975,1,83
142.251.40.74,192.168.64.2,443,45526,tcp,0,2022-02-08 01:49:12.391072,2022-02-08 01:49:12.391072,1,83
192.168.64.2,142.251.40.74,45526,443,tcp,0,2022-02-08 01:49:12.391074,2022-02-08 01:49:12.391074,1,52
142.251.40.74,192.168.64.2,443,45526,tcp,0,2022-02-08 01:49:12.391768,2022-02-08 01:49:12.391768,1,397
192.168.64.2,142.251.40.74,45526,443,tcp,0,2022-02-08 01:49:12.391771,2022-02-08 01:49:12.391771,1,52
142.251.40.74,192.168.64.2,443,45526,tcp,0,2022-02-08 01:49:12.392455,2022-02-08 01:49:12.392455,1,1420
192.168.64.2,142.251.40.74,45526,443,tcp,0,2022-02-08 01:49:12.392458,2022-02-08 01:49:12.392458,1,52
142.251.40.74,192.168.64.2,443,45526,tcp,0,2022-02-08 01:49:12.392718,2022-02-08 01:49:12.392718,1,1420
