,SRC_IP,DST_IP,SRC_PORT,DST_PORT,PROTOCOL,TOS,TIMESTAMP_START,TIMESTAMP_END,PACKETS,BYTES
7623,fe80::70b9:60ff:feda:d9f9,ff02::16,0,36608,ipv6-icmp,0,2022-02-08 03:27:27.574693,2022-02-08 03:27:27.574693,1,96
7624,fe80::70b9:60ff:feda:d9f9,ff02::16,0,36608,ipv6-icmp,0,2022-02-08 03:27:27.935722,2022-02-08 03:27:27.935722,1,96
7625,192.168.64.2,91.189.89.198,34766,123,udp,16,2022-02-08 03:28:48.051439,2022-02-08 03:28:48.051439,1,76
7626,91.189.89.198,192.168.64.2,123,34766,udp,184,2022-02-08 03:28:48.246460,2022-02-08 03:28:48.246460,1,76
7627,fe80::f84d:89ff:fe09:264,ff02::1,0,34304,ipv6-icmp,0,2022-02-08 03:29:22.553875,2022-02-08 03:29:22.553875,1,128
7628,fe80::70b9:60ff:feda:d9f9,ff02::16,0,36608,ipv6-icmp,0,2022-02-08 03:29:22.567288,2022-02-08 03:29:22.567288,1,96
7629,fe80::70b9:60ff:feda:d9f9,ff02::16,0,36608,ipv6-icmp,0,2022-02-08 03:29:22.708458,2022-02-08 03:29:22.708458,1,96
7630,192.168.64.1,224.0.0.251,5353,5353,udp,0,2022-02-08 03:29:32.643728,2022-02-08 03:29:32.643728,1,1434
7631,192.168.64.1,224.0.0.251,5353,5353,udp,0,2022-02-08 03:29:32.643729,2022-02-08 03:29:32.643729,2,847
7632,fe80::f84d:89ff:fe09:264,ff02::fb,5353,5353,udp,0,2022-02-08 03:29:32.643729,2022-02-08 03:29:32.643729,3,2341
7633,192.168.64.1,224.0.0.251,5353,5353,udp,0,2022-02-08 03:29:32.891993,2022-02-08 03:29:32.891993,1,286
7634,fe80::f84d:89ff:fe09:264,ff02::fb,5353,5353,udp,0,2022-02-08 03:29:32.891995,2022-02-08 03:29:32.891995,1,306
7635,192.168.64.1,224.0.0.251,5353,5353,udp,0,2022-02-08 03:29:33.143466,2022-02-08 03:29:33.143466,1,286
7636,fe80::f84d:89ff:fe09:264,ff02::fb,5353,5353,udp,0,2022-02-08 03:29:33.143467,2022-02-08 03:29:33.143467,1,306
7637,192.168.64.1,224.0.0.251,5353,5353,udp,0,2022-02-08 03:29:33.395897,2022-02-08 03:29:33.395897,1,1308
7638,fe80::f84d:89ff:fe09:264,ff02::fb,5353,5353,udp,0,2022-02-08 03:29:33.395899,2022-02-08 03:29:33.395899,1,1328
7639,192.168.64.1,224.0.0.251,5353,5353,udp,0,2022-02-08 03:29:33.647634,2022-02-08 03:29:33.647634,2,1923
7640,fe80::f84d:89ff:fe09:264,ff02::fb,5353,5353,udp,0,2022-02-08 03:29:33.647634,2022-02-08 03:29:33.647634,1,1490
7641,fe80::f84d:89ff:fe09:264,ff02::fb,5353,5353,udp,0,2022-02-08 03:29:33.647769,2022-02-08 03:29:33.647769,1,473
7642,192.168.64.1,224.0.0.251,5353,5353,udp,0,2022-02-08 03:29:33.649023,2022-02-08 03:29:33.649023,1,145
7643,fe80::f84d:89ff:fe09:264,ff02::fb,5353,5353,udp,0,2022-02-08 03:29:33.649240,2022-02-08 03:29:33.649240,1,165
7644,192.168.64.1,224.0.0.251,5353,5353,udp,0,2022-02-08 03:29:34.396899,2022-02-08 03:29:34.396899,1,1308
7645,fe80::f84d:89ff:fe09:264,ff02::fb,5353,5353,udp,0,2022-02-08 03:29:34.396901,2022-02-08 03:29:34.396901,1,1328
7646,192.168.64.1,224.0.0.251,5353,5353,udp,0,2022-02-08 03:29:35.649327,2022-02-08 03:29:35.649327,1,1336
7647,fe80::f84d:89ff:fe09:264,ff02::fb,5353,5353,udp,0,2022-02-08 03:29:35.649328,2022-02-08 03:29:35.649328,1,1356
7648,192.168.64.1,224.0.0.251,5353,5353,udp,0,2022-02-08 03:29:36.657843,2022-02-08 03:29:36.657843,1,1470
7649,fe80::f84d:89ff:fe09:264,ff02::fb,5353,5353,udp,0,2022-02-08 03:29:36.657844,2022-02-08 03:29:36.657844,2,1963
7650,192.168.64.1,224.0.0.251,5353,5353,udp,0,2022-02-08 03:29:36.657844,2022-02-08 03:29:36.657844,1,453
7651,192.168.64.1,224.0.0.251,5353,5353,udp,0,2022-02-08 03:29:39.651318,2022-02-08 03:29:39.651318,1,1336
7652,fe80::f84d:89ff:fe09:264,ff02::fb,5353,5353,udp,0,2022-02-08 03:29:39.651319,2022-02-08 03:29:39.651319,1,1356
7653,192.168.64.1,224.0.0.251,5353,5353,udp,0,2022-02-08 03:29:45.677369,2022-02-08 03:29:45.677369,1,1470
7654,fe80::f84d:89ff:fe09:264,ff02::fb,5353,5353,udp,0,2022-02-08 03:29:45.677369,2022-02-08 03:29:45.677369,1,1490
7655,192.168.64.1,224.0.0.251,5353,5353,udp,0,2022-02-08 03:29:45.677370,2022-02-08 03:29:45.677370,1,453
7656,fe80::f84d:89ff:fe09:264,ff02::fb,5353,5353,udp,0,2022-02-08 03:29:45.677370,2022-02-08 03:29:45.677370,1,473
7657,192.168.64.2,91.189.89.198,52785,123,udp,16,2022-02-08 03:29:54.219334,2022-02-08 03:29:54.219334,1,76
7658,91.189.89.198,192.168.64.2,123,52785,udp,184,2022-02-08 03:29:54.347994,2022-02-08 03:29:54.347994,1,76
7659,192.168.64.1,224.0.0.251,5353,5353,udp,0,2022-02-08 03:30:12.707435,2022-02-08 03:30:12.707435,2,1911
7660,fe80::f84d:89ff:fe09:264,ff02::fb,5353,5353,udp,0,2022-02-08 03:30:12.707435,2022-02-08 03:30:12.707435,2,1951
7661,192.168.64.2,192.168.64.1,50734,53,udp,0,2022-02-08 03:30:30.842618,2022-02-08 03:30:30.842618,1,84
7662,192.168.64.2,192.168.64.1,39099,53,udp,0,2022-02-08 03:30:30.842788,2022-02-08 03:30:30.842788,1,84
7663,192.168.64.1,192.168.64.2,53,39099,udp,0,2022-02-08 03:30:30.852688,2022-02-08 03:30:30.852688,1,112
7664,192.168.64.1,192.168.64.2,53,50734,udp,0,2022-02-08 03:30:30.854670,2022-02-08 03:30:30.854670,1,100
7665,192.168.64.2,142.251.40.74,45652,443,tcp,0,2022-02-08 03:30:30.856931,2022-02-08 03:30:30.856931,1,60
7666,142.251.40.74,192.168.64.2,443,45652,tcp,0,2022-02-08 03:30:30.878465,2022-02-08 03:30:30.878465,1,60
7667,192.168.64.2,142.251.40.74,45652,443,tcp,0,2022-02-08 03:30:30.878648,2022-02-08 03:30:30.878648,1,52
7668,192.168.64.2,142.251.40.74,45652,443,tcp,0,2022-02-08 03:30:30.884159,2022-02-08 03:30:30.884159,1,569
7669,142.251.40.74,192.168.64.2,443,45652,tcp,0,2022-02-08 03:30:30.907248,2022-02-08 03:30:30.907248,1,52
7670,142.251.40.74,192.168.64.2,443,45652,tcp,0,2022-02-08 03:30:30.907249,2022-02-08 03:30:30.907249,1,2788
7671,192.168.64.2,142.251.40.74,45652,443,tcp,0,2022-02-08 03:30:30.907426,2022-02-08 03:30:30.907426,1,52
7672,142.251.40.74,192.168.64.2,443,45652,tcp,0,2022-02-08 03:30:30.907560,2022-02-08 03:30:30.907560,1,1420
7673,192.168.64.2,142.251.40.74,45652,443,tcp,0,2022-02-08 03:30:30.907579,2022-02-08 03:30:30.907579,1,52
7674,142.251.40.74,192.168.64.2,443,45652,tcp,0,2022-02-08 03:30:30.907810,2022-02-08 03:30:30.907810,1,630
7675,192.168.64.2,142.251.40.74,45652,443,tcp,0,2022-02-08 03:30:30.907822,2022-02-08 03:30:30.907822,1,52
7676,192.168.64.2,142.251.40.74,45652,443,tcp,0,2022-02-08 03:30:30.918918,2022-02-08 03:30:30.918918,1,116
7677,192.168.64.2,142.251.40.74,45652,443,tcp,0,2022-02-08 03:30:30.920433,2022-02-08 03:30:30.920433,1,222
7678,192.168.64.2,142.251.40.74,45652,443,tcp,0,2022-02-08 03:30:30.920470,2022-02-08 03:30:30.920470,1,666
7679,142.251.40.74,192.168.64.2,443,45652,tcp,0,2022-02-08 03:30:30.940517,2022-02-08 03:30:30.940517,1,660
7680,192.168.64.2,142.251.40.74,45652,443,tcp,0,2022-02-08 03:30:30.940643,2022-02-08 03:30:30.940643,1,52
7681,142.251.40.74,192.168.64.2,443,45652,tcp,0,2022-02-08 03:30:30.941468,2022-02-08 03:30:30.941468,1,83
7682,192.168.64.2,142.251.40.74,45652,443,tcp,0,2022-02-08 03:30:30.941489,2022-02-08 03:30:30.941489,1,52
7683,142.251.40.74,192.168.64.2,443,45652,tcp,0,2022-02-08 03:30:30.942049,2022-02-08 03:30:30.942049,3,2643
7684,192.168.64.2,142.251.40.74,45652,443,tcp,0,2022-02-08 03:30:30.942066,2022-02-08 03:30:30.942066,1,52
7685,192.168.64.2,142.251.40.74,45652,443,tcp,0,2022-02-08 03:30:30.942083,2022-02-08 03:30:30.942083,1,52
7686,192.168.64.2,142.251.40.74,45652,443,tcp,0,2022-02-08 03:30:30.942089,2022-02-08 03:30:30.942089,1,52
7687,142.251.40.74,192.168.64.2,443,45652,tcp,0,2022-02-08 03:30:30.942737,2022-02-08 03:30:30.942737,1,91
7688,192.168.64.2,142.251.40.74,45652,443,tcp,0,2022-02-08 03:30:30.942746,2022-02-08 03:30:30.942746,1,52
7689,192.168.64.2,142.251.40.74,45652,443,tcp,0,2022-02-08 03:30:30.943390,2022-02-08 03:30:30.943390,1,83
7690,192.168.64.2,142.251.40.74,45652,443,tcp,0,2022-02-08 03:30:30.944335,2022-02-08 03:30:30.944335,1,91
7691,192.168.64.2,142.251.40.74,45652,443,tcp,0,2022-02-08 03:30:30.944871,2022-02-08 03:30:30.944871,1,76
7692,142.251.40.74,192.168.64.2,443,45652,tcp,0,2022-02-08 03:30:30.966684,2022-02-08 03:30:30.966684,1,52
7693,142.251.40.74,192.168.64.2,443,45652,tcp,0,2022-02-08 03:30:30.966685,2022-02-08 03:30:30.966685,1,52
7694,192.168.64.2,142.251.40.74,45652,443,tcp,0,2022-02-08 03:30:30.966764,2022-02-08 03:30:30.966764,1,52
7695,35.155.44.228,192.168.64.2,443,49226,tcp,0,2022-02-08 03:30:32.141454,2022-02-08 03:30:32.141454,1,83
7696,192.168.64.2,35.155.44.228,49226,443,tcp,0,2022-02-08 03:30:32.142222,2022-02-08 03:30:32.142222,1,87
7697,35.155.44.228,192.168.64.2,443,49226,tcp,0,2022-02-08 03:30:32.210306,2022-02-08 03:30:32.210306,1,52
7698,192.168.64.2,192.168.64.1,37450,53,udp,0,2022-02-08 03:30:47.259276,2022-02-08 03:30:47.259276,1,85
7699,192.168.64.2,192.168.64.1,57092,53,udp,0,2022-02-08 03:30:47.259543,2022-02-08 03:30:47.259543,1,85
7700,192.168.64.1,192.168.64.2,53,37450,udp,0,2022-02-08 03:30:47.275235,2022-02-08 03:30:47.275235,1,101
7701,192.168.64.1,192.168.64.2,53,57092,udp,0,2022-02-08 03:30:47.275395,2022-02-08 03:30:47.275395,1,166
7702,192.168.64.2,34.117.237.239,56088,443,tcp,0,2022-02-08 03:30:47.276647,2022-02-08 03:30:47.276647,1,60
7703,34.117.237.239,192.168.64.2,443,56088,tcp,0,2022-02-08 03:30:47.297491,2022-02-08 03:30:47.297491,1,60
7704,192.168.64.2,34.117.237.239,56088,443,tcp,0,2022-02-08 03:30:47.297562,2022-02-08 03:30:47.297562,1,52
7705,192.168.64.2,34.117.237.239,56088,443,tcp,0,2022-02-08 03:30:47.299973,2022-02-08 03:30:47.299973,1,696
7706,34.117.237.239,192.168.64.2,443,56088,tcp,0,2022-02-08 03:30:47.320418,2022-02-08 03:30:47.320418,1,52
7707,34.117.237.239,192.168.64.2,443,56088,tcp,0,2022-02-08 03:30:47.329196,2022-02-08 03:30:47.329196,1,1420
7708,192.168.64.2,34.117.237.239,56088,443,tcp,0,2022-02-08 03:30:47.329206,2022-02-08 03:30:47.329206,1,52
7709,34.117.237.239,192.168.64.2,443,56088,tcp,0,2022-02-08 03:30:47.329415,2022-02-08 03:30:47.329415,1,1420
7710,192.168.64.2,34.117.237.239,56088,443,tcp,0,2022-02-08 03:30:47.329422,2022-02-08 03:30:47.329422,1,52
7711,34.117.237.239,192.168.64.2,443,56088,tcp,0,2022-02-08 03:30:47.329660,2022-02-08 03:30:47.329660,1,1420
7712,192.168.64.2,34.117.237.239,56088,443,tcp,0,2022-02-08 03:30:47.329664,2022-02-08 03:30:47.329664,1,52
7713,34.117.237.239,192.168.64.2,443,56088,tcp,0,2022-02-08 03:30:47.330143,2022-02-08 03:30:47.330143,1,520
7714,192.168.64.2,34.117.237.239,56088,443,tcp,0,2022-02-08 03:30:47.330146,2022-02-08 03:30:47.330146,1,52
7715,192.168.64.2,34.117.237.239,56088,443,tcp,0,2022-02-08 03:30:47.331580,2022-02-08 03:30:47.331580,1,116
7716,192.168.64.2,34.117.237.239,56088,443,tcp,0,2022-02-08 03:30:47.331799,2022-02-08 03:30:47.331799,1,222
7717,192.168.64.2,34.117.237.239,56088,443,tcp,0,2022-02-08 03:30:47.331811,2022-02-08 03:30:47.331811,1,291
7718,34.117.237.239,192.168.64.2,443,56088,tcp,0,2022-02-08 03:30:47.352354,2022-02-08 03:30:47.352354,1,632
7719,192.168.64.2,34.117.237.239,56088,443,tcp,0,2022-02-08 03:30:47.352360,2022-02-08 03:30:47.352360,1,52
7720,192.168.64.2,34.117.237.239,56088,443,tcp,0,2022-02-08 03:30:47.352620,2022-02-08 03:30:47.352620,1,83
7721,34.117.237.239,192.168.64.2,443,56088,tcp,0,2022-02-08 03:30:47.353014,2022-02-08 03:30:47.353014,1,83
7722,192.168.64.2,34.117.237.239,56088,443,tcp,0,2022-02-08 03:30:47.353027,2022-02-08 03:30:47.353027,1,52
7723,34.117.237.239,192.168.64.2,443,56088,tcp,0,2022-02-08 03:30:47.357938,2022-02-08 03:30:47.357938,1,52
7724,34.117.237.239,192.168.64.2,443,56088,tcp,0,2022-02-08 03:30:47.372770,2022-02-08 03:30:47.372770,1,52
7725,34.117.237.239,192.168.64.2,443,56088,tcp,0,2022-02-08 03:30:47.412817,2022-02-08 03:30:47.412817,2,1040
7726,192.168.64.2,34.117.237.239,56088,443,tcp,0,2022-02-08 03:30:47.412825,2022-02-08 03:30:47.412825,1,52
7727,192.168.64.2,34.117.237.239,56088,443,tcp,0,2022-02-08 03:30:47.412935,2022-02-08 03:30:47.412935,1,52
7728,34.117.237.239,192.168.64.2,443,56088,tcp,0,2022-02-08 03:30:47.412945,2022-02-08 03:30:47.412945,1,130
7729,34.117.237.239,192.168.64.2,443,56088,tcp,0,2022-02-08 03:30:47.412946,2022-02-08 03:30:47.412946,1,91
7730,192.168.64.2,34.117.237.239,56088,443,tcp,0,2022-02-08 03:30:47.412950,2022-02-08 03:30:47.412950,1,52
7731,192.168.64.2,34.117.237.239,56088,443,tcp,0,2022-02-08 03:30:47.412953,2022-02-08 03:30:47.412953,1,52
7732,192.168.64.2,34.117.237.239,56088,443,tcp,0,2022-02-08 03:30:47.413425,2022-02-08 03:30:47.413425,1,91
7733,34.117.237.239,192.168.64.2,443,56088,tcp,0,2022-02-08 03:30:47.434333,2022-02-08 03:30:47.434333,1,52
7734,192.168.64.2,91.189.89.198,38216,123,udp,16,2022-02-08 03:30:58.472371,2022-02-08 03:30:58.472371,1,76
7735,91.189.89.198,192.168.64.2,123,38216,udp,184,2022-02-08 03:30:58.602245,2022-02-08 03:30:58.602245,1,76
7736,192.168.64.1,224.0.0.251,5353,5353,udp,0,2022-02-08 03:31:33.859583,2022-02-08 03:31:33.859583,1,1479
7737,fe80::f84d:89ff:fe09:264,ff02::fb,5353,5353,udp,0,2022-02-08 03:31:33.859584,2022-02-08 03:31:33.859584,2,1893
7738,192.168.64.1,224.0.0.251,5353,5353,udp,0,2022-02-08 03:31:33.859584,2022-02-08 03:31:33.859584,1,374
7739,fe80::f84d:89ff:fe09:264,ff02::1,0,34304,ipv6-icmp,0,2022-02-08 03:31:36.594286,2022-02-08 03:31:36.594286,1,128
7740,fe80::70b9:60ff:feda:d9f9,ff02::16,0,36608,ipv6-icmp,0,2022-02-08 03:31:36.607328,2022-02-08 03:31:36.607328,1,96
7741,fe80::70b9:60ff:feda:d9f9,ff02::16,0,36608,ipv6-icmp,0,2022-02-08 03:31:36.789216,2022-02-08 03:31:36.789216,1,96
7742,192.168.64.1,224.0.0.251,5353,5353,udp,0,2022-02-08 03:31:43.206233,2022-02-08 03:31:43.206233,2,2136
7743,fe80::f84d:89ff:fe09:264,ff02::fb,5353,5353,udp,0,2022-02-08 03:31:43.206233,2022-02-08 03:31:43.206233,1,1454
7744,fe80::f84d:89ff:fe09:264,ff02::fb,5353,5353,udp,0,2022-02-08 03:31:43.206383,2022-02-08 03:31:43.206383,1,722
7745,192.168.64.1,224.0.0.251,5353,5353,udp,0,2022-02-08 03:31:43.207986,2022-02-08 03:31:43.207986,1,145
7746,fe80::f84d:89ff:fe09:264,ff02::fb,5353,5353,udp,0,2022-02-08 03:31:43.208287,2022-02-08 03:31:43.208287,1,165
7747,192.168.64.1,224.0.0.251,5353,5353,udp,0,2022-02-08 03:31:43.453104,2022-02-08 03:31:43.453104,1,286
7748,fe80::f84d:89ff:fe09:264,ff02::fb,5353,5353,udp,0,2022-02-08 03:31:43.453104,2022-02-08 03:31:43.453104,1,306
7749,192.168.64.1,224.0.0.251,5353,5353,udp,0,2022-02-08 03:31:43.706133,2022-02-08 03:31:43.706133,1,286
7750,fe80::f84d:89ff:fe09:264,ff02::fb,5353,5353,udp,0,2022-02-08 03:31:43.706133,2022-02-08 03:31:43.706133,1,306
7751,192.168.64.1,224.0.0.251,5353,5353,udp,0,2022-02-08 03:31:43.956667,2022-02-08 03:31:43.956667,1,1308
7752,fe80::f84d:89ff:fe09:264,ff02::fb,5353,5353,udp,0,2022-02-08 03:31:43.956667,2022-02-08 03:31:43.956667,1,1328
7753,192.168.64.1,224.0.0.251,5353,5353,udp,0,2022-02-08 03:31:44.202081,2022-02-08 03:31:44.202081,1,145
7754,fe80::f84d:89ff:fe09:264,ff02::fb,5353,5353,udp,0,2022-02-08 03:31:44.202081,2022-02-08 03:31:44.202081,1,165
7755,192.168.64.1,224.0.0.251,5353,5353,udp,0,2022-02-08 03:31:44.204809,2022-02-08 03:31:44.204809,1,1470
7756,fe80::f84d:89ff:fe09:264,ff02::fb,5353,5353,udp,0,2022-02-08 03:31:44.204809,2022-02-08 03:31:44.204809,1,1490
7757,192.168.64.1,224.0.0.251,5353,5353,udp,0,2022-02-08 03:31:44.204991,2022-02-08 03:31:44.204991,1,453
7758,fe80::f84d:89ff:fe09:264,ff02::fb,5353,5353,udp,0,2022-02-08 03:31:44.205099,2022-02-08 03:31:44.205099,1,473
7759,192.168.64.1,224.0.0.251,5353,5353,udp,0,2022-02-08 03:31:44.957331,2022-02-08 03:31:44.957331,1,1308
7760,fe80::f84d:89ff:fe09:264,ff02::fb,5353,5353,udp,0,2022-02-08 03:31:44.957332,2022-02-08 03:31:44.957332,1,1328
7761,192.168.64.1,224.0.0.251,5353,5353,udp,0,2022-02-08 03:31:46.205844,2022-02-08 03:31:46.205844,1,1336
7762,fe80::f84d:89ff:fe09:264,ff02::fb,5353,5353,udp,0,2022-02-08 03:31:46.205845,2022-02-08 03:31:46.205845,1,1356
7763,192.168.64.2,34.117.237.239,56088,443,tcp,0,2022-02-08 03:31:46.311495,2022-02-08 03:31:46.311495,1,91
7764,34.117.237.239,192.168.64.2,443,56088,tcp,0,2022-02-08 03:31:46.333088,2022-02-08 03:31:46.333088,1,52
7765,34.117.237.239,192.168.64.2,443,56088,tcp,0,2022-02-08 03:31:46.333089,2022-02-08 03:31:46.333089,1,91
7766,192.168.64.2,34.117.237.239,56088,443,tcp,0,2022-02-08 03:31:46.377785,2022-02-08 03:31:46.377785,1,52
7767,192.168.64.1,224.0.0.251,5353,5353,udp,0,2022-02-08 03:31:47.217002,2022-02-08 03:31:47.217002,1,1470
7768,fe80::f84d:89ff:fe09:264,ff02::fb,5353,5353,udp,0,2022-02-08 03:31:47.217003,2022-02-08 03:31:47.217003,2,1851
7769,192.168.64.1,224.0.0.251,5353,5353,udp,0,2022-02-08 03:31:47.217003,2022-02-08 03:31:47.217003,1,341
7770,192.168.64.1,224.0.0.251,5353,5353,udp,0,2022-02-08 03:31:47.697663,2022-02-08 03:31:47.697663,1,485
7771,fe80::f84d:89ff:fe09:264,ff02::fb,5353,5353,udp,0,2022-02-08 03:31:47.697664,2022-02-08 03:31:47.697664,1,505
7772,192.168.64.1,224.0.0.251,5353,5353,udp,0,2022-02-08 03:31:48.700202,2022-02-08 03:31:48.700202,1,485
7773,fe80::f84d:89ff:fe09:264,ff02::fb,5353,5353,udp,0,2022-02-08 03:31:48.700202,2022-02-08 03:31:48.700202,1,505
7774,192.168.64.1,224.0.0.251,5353,5353,udp,0,2022-02-08 03:31:50.206966,2022-02-08 03:31:50.206966,1,1336
7775,fe80::f84d:89ff:fe09:264,ff02::fb,5353,5353,udp,0,2022-02-08 03:31:50.206967,2022-02-08 03:31:50.206967,1,1356
7776,192.168.64.1,224.0.0.251,5353,5353,udp,0,2022-02-08 03:31:51.710006,2022-02-08 03:31:51.710006,1,485
7777,fe80::f84d:89ff:fe09:264,ff02::fb,5353,5353,udp,0,2022-02-08 03:31:51.710007,2022-02-08 03:31:51.710007,1,505
7778,192.168.64.1,224.0.0.251,5353,5353,udp,0,2022-02-08 03:31:56.244784,2022-02-08 03:31:56.244784,1,1470
7779,fe80::f84d:89ff:fe09:264,ff02::fb,5353,5353,udp,0,2022-02-08 03:31:56.244785,2022-02-08 03:31:56.244785,1,1490
7780,192.168.64.1,224.0.0.251,5353,5353,udp,0,2022-02-08 03:31:56.244993,2022-02-08 03:31:56.244993,1,747
7781,fe80::f84d:89ff:fe09:264,ff02::fb,5353,5353,udp,0,2022-02-08 03:31:56.244993,2022-02-08 03:31:56.244993,1,767
7782,192.168.64.1,224.0.0.251,5353,5353,udp,0,2022-02-08 03:32:06.446999,2022-02-08 03:32:06.446999,1,212
7783,fe80::f84d:89ff:fe09:264,ff02::fb,5353,5353,udp,0,2022-02-08 03:32:06.447000,2022-02-08 03:32:06.447000,1,232
7784,192.168.64.1,224.0.0.251,5353,5353,udp,0,2022-02-08 03:32:06.551883,2022-02-08 03:32:06.551883,1,134
7785,fe80::f84d:89ff:fe09:264,ff02::fb,5353,5353,udp,0,2022-02-08 03:32:06.551884,2022-02-08 03:32:06.551884,1,154
7786,192.168.64.1,224.0.0.251,5353,5353,udp,0,2022-02-08 03:32:07.470601,2022-02-08 03:32:07.470601,1,212
7787,fe80::f84d:89ff:fe09:264,ff02::fb,5353,5353,udp,0,2022-02-08 03:32:07.470602,2022-02-08 03:32:07.470602,1,232
7788,192.168.64.1,224.0.0.251,5353,5353,udp,0,2022-02-08 03:32:07.571593,2022-02-08 03:32:07.571593,1,134
7789,fe80::f84d:89ff:fe09:264,ff02::fb,5353,5353,udp,0,2022-02-08 03:32:07.571594,2022-02-08 03:32:07.571594,1,154
7790,192.168.64.1,224.0.0.251,5353,5353,udp,0,2022-02-08 03:32:07.594782,2022-02-08 03:32:07.594782,1,485
7791,fe80::f84d:89ff:fe09:264,ff02::fb,5353,5353,udp,0,2022-02-08 03:32:07.594782,2022-02-08 03:32:07.594782,1,505
7792,192.168.64.1,224.0.0.251,5353,5353,udp,0,2022-02-08 03:32:08.189004,2022-02-08 03:32:08.189004,1,212
7793,fe80::f84d:89ff:fe09:264,ff02::fb,5353,5353,udp,0,2022-02-08 03:32:08.189005,2022-02-08 03:32:08.189005,1,232
7794,192.168.64.1,224.0.0.251,5353,5353,udp,0,2022-02-08 03:32:08.290683,2022-02-08 03:32:08.290683,1,134
7795,fe80::f84d:89ff:fe09:264,ff02::fb,5353,5353,udp,0,2022-02-08 03:32:08.290685,2022-02-08 03:32:08.290685,1,154
7796,192.168.64.1,224.0.0.251,5353,5353,udp,0,2022-02-08 03:32:08.498130,2022-02-08 03:32:08.498130,1,485
7797,fe80::f84d:89ff:fe09:264,ff02::fb,5353,5353,udp,0,2022-02-08 03:32:08.499799,2022-02-08 03:32:08.499799,1,505
7798,192.168.64.1,224.0.0.251,5353,5353,udp,0,2022-02-08 03:32:08.808016,2022-02-08 03:32:08.808016,1,212
7799,fe80::f84d:89ff:fe09:264,ff02::fb,5353,5353,udp,0,2022-02-08 03:32:08.808016,2022-02-08 03:32:08.808016,1,232
7800,192.168.64.1,224.0.0.251,5353,5353,udp,0,2022-02-08 03:32:11.506617,2022-02-08 03:32:11.506617,1,485
7801,fe80::f84d:89ff:fe09:264,ff02::fb,5353,5353,udp,0,2022-02-08 03:32:11.506619,2022-02-08 03:32:11.506619,1,505
7802,192.168.64.1,224.0.0.251,5353,5353,udp,0,2022-02-08 03:32:16.038859,2022-02-08 03:32:16.038859,3,3651
7803,fe80::f84d:89ff:fe09:264,ff02::fb,5353,5353,udp,0,2022-02-08 03:32:16.038859,2022-02-08 03:32:16.038859,3,3711
7804,192.168.64.1,224.0.0.251,5353,5353,udp,0,2022-02-08 03:32:16.039284,2022-02-08 03:32:16.039284,1,145
7805,fe80::f84d:89ff:fe09:264,ff02::fb,5353,5353,udp,0,2022-02-08 03:32:16.039284,2022-02-08 03:32:16.039284,1,165
7806,192.168.64.1,224.0.0.251,5353,5353,udp,0,2022-02-08 03:32:16.286167,2022-02-08 03:32:16.286167,1,286
7807,fe80::f84d:89ff:fe09:264,ff02::fb,5353,5353,udp,0,2022-02-08 03:32:16.286168,2022-02-08 03:32:16.286168,1,306
7808,192.168.64.1,224.0.0.251,5353,5353,udp,0,2022-02-08 03:32:16.537814,2022-02-08 03:32:16.537814,1,286
7809,fe80::f84d:89ff:fe09:264,ff02::fb,5353,5353,udp,0,2022-02-08 03:32:16.537814,2022-02-08 03:32:16.537814,1,306
7810,192.168.64.1,224.0.0.251,5353,5353,udp,0,2022-02-08 03:32:16.789892,2022-02-08 03:32:16.789892,1,1308
7811,fe80::f84d:89ff:fe09:264,ff02::fb,5353,5353,udp,0,2022-02-08 03:32:16.789893,2022-02-08 03:32:16.789893,1,1328
7812,192.168.64.1,224.0.0.251,5353,5353,udp,0,2022-02-08 03:32:17.036137,2022-02-08 03:32:17.036137,1,145
7813,fe80::f84d:89ff:fe09:264,ff02::fb,5353,5353,udp,0,2022-02-08 03:32:17.036139,2022-02-08 03:32:17.036139,1,165
7814,192.168.64.1,224.0.0.251,5353,5353,udp,0,2022-02-08 03:32:17.048067,2022-02-08 03:32:17.048067,1,1470
7815,fe80::f84d:89ff:fe09:264,ff02::fb,5353,5353,udp,0,2022-02-08 03:32:17.048067,2022-02-08 03:32:17.048067,1,1490
7816,192.168.64.1,224.0.0.251,5353,5353,udp,0,2022-02-08 03:32:17.051815,2022-02-08 03:32:17.051815,1,1479
7817,fe80::f84d:89ff:fe09:264,ff02::fb,5353,5353,udp,0,2022-02-08 03:32:17.051815,2022-02-08 03:32:17.051815,1,1499
7818,192.168.64.1,224.0.0.251,5353,5353,udp,0,2022-02-08 03:32:17.051958,2022-02-08 03:32:17.051958,1,483
7819,fe80::f84d:89ff:fe09:264,ff02::fb,5353,5353,udp,0,2022-02-08 03:32:17.052104,2022-02-08 03:32:17.052104,1,503
7820,192.168.64.1,224.0.0.251,5353,5353,udp,0,2022-02-08 03:32:17.789866,2022-02-08 03:32:17.789866,1,1308
7821,fe80::f84d:89ff:fe09:264,ff02::fb,5353,5353,udp,0,2022-02-08 03:32:17.789866,2022-02-08 03:32:17.789866,1,1328
7822,192.168.64.1,224.0.0.251,5353,5353,udp,0,2022-02-08 03:32:19.037584,2022-02-08 03:32:19.037584,1,1336
7823,fe80::f84d:89ff:fe09:264,ff02::fb,5353,5353,udp,0,2022-02-08 03:32:19.037585,2022-02-08 03:32:19.037585,1,1356
